date,value,n
2010-11-30,0.6965195373602254,20
2010-12-01,0.7133573783537974,20
2010-12-02,0.7223362998366866,20
2010-12-03,0.7247906646161789,20
2010-12-06,0.7265525525663704,20
2010-12-07,0.7282725858716411,20
2010-12-08,0.73366324418484,20
2010-12-09,0.7319265919360951,20
2010-12-10,0.7340017259302397,20
2010-12-13,0.7305509461472377,20
2010-12-14,0.7237463650667958,20
2010-12-15,0.7211618639332465,20
2010-12-16,0.7300712126089861,20
2010-12-17,0.7314707312310373,20
2010-12-20,0.7354536088903679,20
2010-12-21,0.7423129685575874,20
2010-12-22,0.7385395779022081,20
2010-12-23,0.7353996022592567,20
2010-12-27,0.7343155443302227,20
2010-12-28,0.7323402389400329,20
2010-12-29,0.733981844970537,20
2010-12-30,0.7326947614699154,20
2010-12-31,0.7310052230583887,20
2011-01-03,0.7477594085784556,20
2011-01-04,0.7445566688661817,20
2011-01-05,0.7582905356373497,20
2011-01-06,0.7531916611652537,20
2011-01-07,0.7526354198610629,20
2011-01-10,0.7564361964154831,20
2011-01-11,0.755739162674126,20
2011-01-12,0.7578588504192687,20
2011-01-13,0.7595064525153192,20
2011-01-14,0.7653022460990294,20
2011-01-18,0.7669377720910852,20
2011-01-19,0.7556312578990896,20
2011-01-20,0.7353038160439231,20
2011-01-21,0.7329004196533041,20
2011-01-24,0.7328492094813307,20
2011-01-25,0.7270169147327484,20
2011-01-26,0.736133843563083,20
2011-01-27,0.7400853563893522,20
2011-01-28,0.7282463045563015,20
2011-01-31,0.7341333725885495,20
2011-02-01,0.7455850498777827,20
2011-02-02,0.7462962963147918,20
2011-02-03,0.7511322826791511,20
2011-02-04,0.7576705106610125,20
2011-02-07,0.7597373846036276,20
2011-02-08,0.7664642831830412,20
2011-02-09,0.7625938974282142,20
2011-02-10,0.765645076871035,20
2011-02-11,0.7767165074470838,20
2011-02-14,0.7787634155627141,20
2011-02-15,0.7736719075934108,20
2011-02-16,0.7794095181902361,20
2011-02-17,0.7736495690039672,20
2011-02-18,0.7750733383757681,20
2011-02-22,0.7479565365126707,20
2011-02-23,0.7343595196838614,20
2011-02-24,0.7445733998876409,20
2011-02-25,0.7556558060320158,20
2011-02-28,0.7520238945005827,20
2011-03-01,0.7366353071911835,20
2011-03-02,0.7423517238304097,20
2011-03-03,0.7641946985827871,20
2011-03-04,0.7586808051387789,20
2011-03-07,0.7470671408553653,20
2011-03-08,0.7519542788901544,20
2011-03-09,0.7511272471305254,20
2011-03-10,0.7319695239601401,20
2011-03-11,0.7414521260242182,20
2011-03-14,0.7378560807768286,20
2011-03-15,0.7303056924071681,20
2011-03-16,0.7179892612092964,20
2011-03-17,0.728548306072732,20
2011-03-18,0.7258790050988845,20
2011-03-21,0.7459432071680905,20
2011-03-22,0.7402575633870915,20
2011-03-23,0.7424550886685333,20
2011-03-24,0.758410278646686,20
2011-03-25,0.7621160352986751,20
2011-03-28,0.7578579523759553,20
2011-03-29,0.7672694632718146,20
2011-03-30,0.7765060661132539,20
2011-03-31,0.7739708088117394,20
2011-04-01,0.7793975837662637,20
2011-04-04,0.7785027218796091,20
2011-04-05,0.7789113504949186,20
2011-04-06,0.7724266523523872,20
2011-04-07,0.7709073290194988,20
2011-04-08,0.7679868478388919,20
2011-04-11,0.7635368006214415,20
2011-04-12,0.7524172961524495,20
2011-04-13,0.7610401800032218,20
2011-04-14,0.760856267210266,20
2011-04-15,0.7617752623151177,20
2011-04-18,0.7531423565188292,20
2011-04-19,0.7607990111870075,20
2011-04-20,0.7862663621229299,20
2011-04-21,0.7956309221418957,20
2011-04-25,0.7917505803170897,20
2011-04-26,0.7971728833231053,20
2011-04-27,0.7970418660453514,20
2011-04-28,0.7882903402175984,20
2011-04-29,0.7938722375632467,20
2011-05-02,0.7861667839912447,20
2011-05-03,0.770904571336834,20
2011-05-04,0.7603000416587691,20
2011-05-05,0.7580954560806209,20
2011-05-06,0.7628123206142183,20
2011-05-09,0.7736146343963894,20
2011-05-10,0.78443465704251,20
2011-05-11,0.7660409507835508,20
2011-05-12,0.7655982251791873,20
2011-05-13,0.756290153376917,20
2011-05-16,0.7451907841308973,20
2011-05-17,0.7397982682199575,20
2011-05-18,0.7576972211559916,20
2011-05-19,0.7598578951009767,20
2011-05-20,0.7587756696830398,20
2011-05-23,0.7479977756529449,20
2011-05-24,0.7500486570114194,20
2011-05-25,0.7629828594874059,20
