date,value,n
2012-02-28,0.9124981910605154,20
2012-02-29,0.9070191419245026,20
2012-03-01,0.9143206387561115,20
2012-03-02,0.9087002386319419,20
2012-03-05,0.9053294900389958,20
2012-03-06,0.8881059243899966,20
2012-03-07,0.8970976169002371,20
2012-03-08,0.9115875034397526,20
2012-03-09,0.9169559875271631,20
2012-03-12,0.9150025417096901,20
2012-03-13,0.9270001914722921,20
2012-03-14,0.9251720374603745,20
2012-03-15,0.9317440485591152,20
2012-03-16,0.9313952204692727,20
2012-03-19,0.9317739832390823,20
2012-03-20,0.9293655800943477,20
2012-03-21,0.9301722780432792,20
2012-03-22,0.9275445232856385,20
2012-03-23,0.9289064792606535,20
2012-03-26,0.9425900091013784,20
2012-03-27,0.9428522875741697,20
2012-03-28,0.9387179815932356,20
2012-03-29,0.9371878853608083,20
2012-03-30,0.9369413336082956,20
2012-04-02,0.9447272540835137,20
2012-04-03,0.9418259835905314,20
2012-04-04,0.9316876965233274,20
2012-04-05,0.9358080850121148,20
2012-04-09,0.9267691270984669,20
2012-04-10,0.9074806209727269,20
2012-04-11,0.9190232738965056,20
2012-04-12,0.9357103522104384,20
2012-04-13,0.9302508868020692,20
2012-04-16,0.9272045099690286,20
2012-04-17,0.9398163650741339,20
2012-04-18,0.939080477283606,20
2012-04-19,0.9332197069359919,20
2012-04-20,0.9415255522717233,20
2012-04-23,0.9315211541183182,20
2012-04-24,0.9297619696697217,20
2012-04-25,0.9506307931971208,20
2012-04-26,0.9599910741877199,20
2012-04-27,0.9657548660429023,20
2012-04-30,0.9598670106406189,20
2012-05-01,0.965428929393422,20
2012-05-02,0.9680087415057497,20
2012-05-03,0.9553170599421316,20
2012-05-04,0.9363225068838105,20
2012-05-07,0.9338759916075912,20
2012-05-08,0.9265826964505397,20
2012-05-09,0.9197558621621063,20
2012-05-10,0.9140925201107046,20
2012-05-11,0.9143832735040239,20
2012-05-14,0.9016938562210354,20
2012-05-15,0.8993425790383487,20
2012-05-16,0.8917797516876693,20
2012-05-17,0.8704191282627374,20
2012-05-18,0.8644356958712577,20
2012-05-21,0.8864902211443946,20
2012-05-22,0.8907794368256258,20
2012-05-23,0.8936362626461066,20
2012-05-24,0.893776648489011,20
2012-05-25,0.8907997328320844,20
2012-05-29,0.904493828514934,20
2012-05-30,0.8900477064665128,20
2012-05-31,0.8855156087773134,20
2012-06-01,0.8521841738640838,20
2012-06-04,0.8541037867535269,20
2012-06-05,0.8650769833254363,20
2012-06-06,0.8847700911265994,20
2012-06-07,0.8836825995871032,20
2012-06-08,0.8927544236701687,20
2012-06-11,0.8779602643782282,20
2012-06-12,0.8888429742102373,20
2012-06-13,0.8743013181241807,20
2012-06-14,0.8796658257194531,20
2012-06-15,0.8914877410676392,20
2012-06-18,0.8977519574780974,20
2012-06-19,0.9108456755656266,20
2012-06-20,0.9127637019205334,20
2012-06-21,0.8884737112480593,20
2012-06-22,0.9001528318619028,20
2012-06-25,0.8820586364643876,20
2012-06-26,0.8902176100816984,20
2012-06-27,0.8961853907340822,20
2012-06-28,0.8886374399451904,20
2012-06-29,0.9089036977948028,20
2012-07-02,0.9133050069061047,20
2012-07-03,0.9155313797403977,20
2012-07-05,0.9183478634076642,20
2012-07-06,0.909063891558406,20
2012-07-09,0.9083590416072899,20
2012-07-10,0.8955376839280852,20
2012-07-11,0.8932335544887225,20
2012-07-12,0.8891408973195274,20
2012-07-13,0.9058721715187567,20
2012-07-16,0.9062969606712326,20
2012-07-17,0.9115671900137782,20
2012-07-18,0.9178706238970091,20
2012-07-19,0.9244124170938929,20
2012-07-20,0.9168913108092125,20
2012-07-23,0.9060088827308547,20
2012-07-24,0.8954900213652441,20
2012-07-25,0.8913594273949389,20
2012-07-26,0.9077438261902312,20
2012-07-27,0.9243829382908467,20
2012-07-30,0.9217468151253967,20
2012-07-31,0.9049592281224533,20
2012-08-01,0.9010861203995304,20
2012-08-02,0.9020793435224523,20
2012-08-03,0.9193643740735925,20
2012-08-06,0.9193087544952249,20
2012-08-07,0.9246467993990045,20
2012-08-08,0.9270528436974068,20
2012-08-09,0.9273748415285817,20
2012-08-10,0.9281585319002106,20
2012-08-13,0.9298352657235883,20
2012-08-14,0.9330367969808889,20
2012-08-15,0.9375708049076747,20
2012-08-16,0.9484527860359346,20
2012-08-17,0.9505168355121937,20
2012-08-20,0.9442455145189685,20
2012-08-21,0.9401660233995807,20
2012-08-22,0.9452269569668129,20
2012-08-23,0.9359800277287518,20
2012-08-24,0.9416059336364836,20
2012-08-27,0.9409153517049856,20
2012-08-28,0.9402299205911293,20
2012-08-29,0.9421949816304249,20
2012-08-30,0.9334448935567125,20
2012-08-31,0.9396293119033937,20
2012-09-04,0.9400057794314325,20
2012-09-05,0.9352344534188728,20
2012-09-06,0.9574372586218968,20
2012-09-07,0.9589054114768272,20
2012-09-10,0.9513432267217006,20
2012-09-11,0.9564431058641609,20
2012-09-12,0.9613849447646855,20
2012-09-13,0.9792647525060363,20
2012-09-14,0.9861907844034876,20
2012-09-17,0.9783439157573068,20
2012-09-18,0.9753169978021085,20
2012-09-19,0.9797559677081663,20
2012-09-20,0.9813914789480143,20
2012-09-21,0.9852543540762416,20
2012-09-24,0.982553315853954,20
2012-09-25,0.9725565092310761,20
2012-09-26,0.958520657524138,20
2012-09-27,0.9735727168073826,20
2012-09-28,0.9676628315712329,20
2012-10-01,0.970377411534412,20
2012-10-02,0.9721556149188866,20
2012-10-03,0.9851450831644275,20
2012-10-04,0.9909497522619337,20
2012-10-05,0.9909323395612626,20
2012-10-08,0.9854246313425967,20
2012-10-09,0.9677415310747057,20
2012-10-10,0.9651464639915489,20
2012-10-11,0.9645285422173002,20
2012-10-12,0.9604882740951546,20
2012-10-15,0.9713197857326414,20
2012-10-16,0.9819242081103021,20
2012-10-17,0.986765154431796,20
2012-10-18,0.9884258409620059,20
2012-10-19,0.9765524417381208,20
2012-10-22,0.9800877213476666,20
2012-10-23,0.9637427127660416,20
2012-10-24,0.9597253067940844,20
2012-10-25,0.9614531542026363,20
2012-10-26,0.9611993677044327,20
2012-10-31,0.9601754831359552,20
2012-11-01,0.9745705177535838,20
2012-11-02,0.9619027327240589,20
2012-11-05,0.967383809223962,20
2012-11-06,0.9790723578921541,20
2012-11-07,0.9546995769492097,20
2012-11-08,0.9441484043297108,20
2012-11-09,0.9452909995270911,20
2012-11-12,0.9384263680951983,20
2012-11-13,0.9355140936088495,20
2012-11-14,0.915989170799801,20
2012-11-15,0.9153572547529972,20
2012-11-16,0.9283968269129536,20
2012-11-19,0.9468699898542671,20
2012-11-20,0.947601177948937,20
2012-11-21,0.9493135130512278,20
2012-11-23,0.9623757326963617,20
2012-11-26,0.9628950452660464,20
2012-11-27,0.9563953946811269,20
2012-11-28,0.960758270603079,20
2012-11-29,0.9637265843779064,20
2012-11-30,0.9653548424477065,20
2012-12-03,0.9597622877710459,20
2012-12-04,0.9544036157632034,20
2012-12-05,0.9591333169033492,20
2012-12-06,0.966292056496014,20
2012-12-07,0.9672285384611814,20
2012-12-10,0.9648932366749957,20
2012-12-11,0.9693596723538875,20
2012-12-12,0.9667865852718244,20
2012-12-13,0.9595674833901969,20
2012-12-14,0.9562845615805705,20
2012-12-17,0.9719091851771255,20
2012-12-18,0.9852458769635568,20
2012-12-19,0.9815801390029613,20
2012-12-20,0.9892277925452814,20
2012-12-21,0.9786920274496793,20
2012-12-24,0.9765326682088508,20
2012-12-26,0.9708154649296856,20
2012-12-27,0.9715459296693846,20
2012-12-28,0.9622317014862463,20
2012-12-31,0.9825849171559634,20
2013-01-02,1.0105604896657057,20
2013-01-03,1.0042874815756044,20
2013-01-04,1.0121088448444568,20
2013-01-07,1.0113471332133621,20
2013-01-08,1.0098278460119068,20
2013-01-09,1.0189539698054189,20
2013-01-10,1.0232208937844287,20
2013-01-11,1.021699454398308,20
2013-01-14,1.0215411306070776,20
2013-01-15,1.021213895049515,20
2013-01-16,1.019331896861102,20
2013-01-17,1.0292265991536464,20
2013-01-18,1.0302221950180108,20
2013-01-22,1.0364414051376298,20
2013-01-23,1.0403343697094007,20
2013-01-24,1.041290277302365,20
2013-01-25,1.0507274456183189,20
2013-01-28,1.0478199633247807,20
2013-01-29,1.0535763746697133,20
2013-01-30,1.0523506171415158,20
2013-01-31,1.0502710268607518,20
2013-02-01,1.0595814083516786,20
2013-02-04,1.0453478248952301,20
2013-02-05,1.0543495727229404,20
